0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,Label
0.0,2.2894777107647415,3.5538838307909395,4.321483131808395,4.7460329524793,5.116513992974473,5.675632048937275,5.848450099649248,6.081048648631395,6.543328370073296,6.63119311342171,6.7454635727332946,6.996168722421514,7.359084570508886,7.407033637782053,7.5224540358347145,7.704359947259929,7.744471347280536,7.81094091169892,8.024850677694355,8.078180218183618,8.28312120143432,8.4497293465337,8.412223250152914,8.415254384278695,8.587755285703805,8.589090509292541,8.699537619676978,8.720199711889999,8.714813703270801,9.050962798071206,9.026188893285719,9.145574240994407,9.165471274688398,9.33120297124046,9.281455014723322,9.417964486792611,9.42655872513832,9.45667286483038,9.448523609142411,9.306474506142461,9.661816515932747,9.701627127478963,9.939916345428616,9.645881583887707,10.042840061325405,9.892559142296227,9.84582334652631,9.966988879054732,10.0,1
0.0,2.397213311152782,3.393092187950297,4.17526397269035,4.924208934933922,4.974355538575578,5.45261327597322,5.967944835696086,6.107943156012061,6.327975796853959,6.654429508700687,6.868083138998401,7.108242860308981,7.241224360000554,7.227470388116637,7.448690529386365,7.624806551719743,7.580059643613134,7.913245336066103,7.860150494081015,7.939108498262797,8.12209369176541,8.12951812365471,8.390048122876243,8.47237277223726,8.393057942423166,8.585911917147477,8.779156549956548,8.794537541711058,8.972344009990588,8.989510957275906,9.139713751891142,9.059115231594564,9.368116798947973,9.36929022820526,9.296386188641154,9.210813732706606,9.447989554544433,9.466255478379994,9.693811229954449,9.549854429625684,9.650669901957151,9.479960046304829,9.82295301657356,9.730596679010102,9.672365004777966,9.842931773107601,9.895830243092295,9.804763747090707,10.0,1
0.0,2.2897764716825417,3.449913117734497,4.072609359874405,4.8015134662283865,5.230429812965155,5.586043691479257,5.856780134154731,6.079087712351927,6.318519032784047,6.548614731009348,6.837663875742006,6.907386894475072,7.059680030198665,7.360437327718576,7.596402447421487,7.465037373542922,7.820482495313898,7.745243260247928,7.981009158623672,8.193971546547898,8.19750148487231,8.389842505498773,8.535986789894288,8.339284243303918,8.452590280204,8.657284278384214,8.701404912367556,8.842587449612157,8.775441299162766,8.75937381723979,9.007143650674228,9.070013273810545,9.016174740913666,9.091982064681927,9.501726408226235,9.247643454708415,9.328591606175852,9.415129622781498,9.522879434111148,9.673206698908897,9.60141409047473,9.626551894494634,9.780795041257047,9.891915533477183,9.932840323735427,9.893142787006502,9.842053698547513,9.877538185683678,10.0,1
0.0,2.2996641453412354,3.3467569144587976,4.016965099003896,4.7756105643706785,5.235891740451803,5.484853126413898,5.872413792504152,6.215747672613541,6.378063417663795,6.627391530963029,6.828348601318131,6.9148224088283134,7.058804774875706,7.363726066258467,7.451064318095151,7.587321562993269,7.568388805648426,7.814468942553065,7.981345525414501,8.266891841529533,8.160424946441424,8.439626052162634,8.346922261005997,8.360125733749019,8.4136356729962,8.45375787504786,8.834107288034158,8.78020646666085,9.042400070824879,9.018336011906182,9.068033081205202,9.017215661444924,9.32540368118936,9.23391614887968,9.26069317235163,9.316980930334667,9.561656475019163,9.467521757785702,9.605585951984782,9.565613806743698,9.772657650400443,9.67016118363993,9.84286853405653,9.641780640101318,9.893684698023112,9.95850443956695,9.878589648331554,9.843570801242006,10.0,1
0.0,2.455715953541848,3.575552981337497,4.127528349982396,4.7085683970111045,5.104289984616349,5.492026489147893,5.981775270657282,6.09120111772807,6.541773983757158,6.518204922558987,6.709464826712804,7.061172919106779,7.181480727985798,7.3715731746010364,7.521147934147817,7.6020173036243,7.6819784037062835,7.89564507508664,8.017062848664999,8.196805391006768,8.03587333261208,8.407042251201222,8.424938179127581,8.517754273060692,8.678269905913512,8.631417032570313,8.82762000117719,8.694690170013459,8.853246744036012,8.878670684489808,9.080258366872412,9.09888179277458,9.30279339815416,9.072283748613165,9.293885416657044,9.41665653954318,9.462085510772749,9.397122959432236,9.43148753120217,9.506857868954722,9.46992777823038,9.969399030082585,9.670977926627579,9.835816534205506,9.950462399544298,9.885439197812433,9.941183026675603,10.048651820973728,10.0,1
0.0,2.4533367701406252,3.595119046558228,4.300351571283927,4.77820311263221,5.210672935517896,5.706613453835333,5.909657977166193,6.13122260530502,6.501938509060307,6.511474099425968,6.869670856876633,7.004725978866867,7.250657747779196,7.356156023509004,7.52112490222486,7.7256043398450345,7.667178436495901,7.881739539303334,7.9893284928008885,7.884326826977205,8.283939060078815,8.237167730068169,8.400732164081253,8.417701669503629,8.57448655397293,8.554438434392322,8.812267155993545,8.718142673279514,9.012797712061536,8.941441647855514,8.966924758794327,9.12177819267073,9.133500522765832,9.109207250911822,9.210899913203535,9.330410869962293,9.353601021707664,9.488981268765219,9.49102452565337,9.534075035901884,9.413617851538694,9.631171894354015,9.80201104367428,9.789423763390808,9.641730261779834,9.882423000632516,10.03361636252779,10.045672536953692,10.0,1
0.0,2.57158758360267,3.5306043078238334,4.336033184031088,4.894757470387835,5.100917269626078,5.417967240879404,5.799008338172264,6.189150500104969,6.275745414619619,6.739186714556459,6.808876151945876,7.0180207345216825,7.294772686053651,7.382689772272325,7.552358302036791,7.603969110560725,7.705944078290591,7.895204137670893,8.103602089858228,7.963725033586282,8.235501785045434,8.42144406140615,8.28329889033339,8.507132234935687,8.550961483270806,8.676560449321974,8.758827214354925,8.783123713553035,8.791028394276353,8.953651519357305,8.995856971210072,9.256840940205619,9.017857967187208,9.182874011722888,9.332228154305222,9.409356233846315,9.415006751678009,9.571495044628085,9.435081117449924,9.510605456085894,9.595386797827452,9.69806062197722,9.636214690599854,9.872462363205221,9.667326058847014,9.718243943023019,10.035204946034872,9.979436093009875,10.0,1
0.0,2.412760075981604,3.500241549604942,4.316039536173886,4.739936023401385,5.101788193614288,5.542870376380076,5.745266342288408,6.198758301893524,6.387521525337871,6.633492852284894,6.881831590562912,7.1494681683273305,7.036718828598589,7.434119693466819,7.43568111143306,7.708196115488221,7.993863194945392,7.767775909825396,7.940233652141435,8.086346516120358,8.241638576923869,8.492131884308455,8.398743243456918,8.50674299341933,8.530367676023406,8.429475017662305,8.59453135591889,8.927892273719735,8.953888286745642,9.019975015267052,8.876542024628987,9.108155253375822,9.129722291163178,9.186720989760701,9.272004512517622,9.358220204968045,9.338041257955638,9.522965672570955,9.302206930523711,9.551046513369496,9.690293862529208,9.742858624145825,9.45418748504213,9.609597215477567,9.680263659890596,10.075088999286942,9.967428361862789,9.79619221575989,10.0,1
0.0,2.473232126032559,3.768187115344436,4.334861757239873,4.899810879441909,5.084490549010529,5.70528364694613,5.946148127493456,6.2545581459036335,6.375143155041571,6.622793271909304,6.797710564119724,7.12475327278396,7.164249197315854,7.353186182442831,7.4313505018106545,7.727928341062446,7.710879082734153,7.818503540451059,8.011834807370526,8.187500908156917,8.281347682707473,8.41025244351291,8.221491294882085,8.45174844843351,8.483934213784567,8.623070613094079,8.75486865056421,8.90248454890248,8.907251918390436,9.150420568410981,8.787627885533945,9.220515540067764,9.051467185866423,9.210850464480586,9.302938333616314,9.236076446982763,9.425636184954278,9.433780903622132,9.58269348307646,9.619543755738668,9.612200276386924,9.784713807411924,9.714348231571128,9.739865549114972,9.90943925195837,9.858521715201496,9.910640390400467,9.965443584080449,10.0,1
0.0,2.4112133840444296,3.5787582536118605,4.129974983611136,4.808901674005826,5.33029764637678,5.714967495425586,5.988058962859773,6.11559069199857,6.490073160752991,6.661786149604241,6.733212755746559,6.912745586906375,6.964643641848902,7.2018823157791045,7.486566616149508,7.527446783640813,7.669226905762225,7.656939029709731,7.98061570534993,8.225377239061945,8.181554218043864,8.337770894832465,8.464013998737874,8.585659178860856,8.62672892698706,8.663069199642003,8.661729138136739,8.760254432707576,8.773687610226782,8.969689935718298,9.024717104066314,9.026096101484796,9.126372277445974,9.159876670350991,9.287721841386498,9.42399997994913,9.436923233293966,9.496563071013153,9.571417367909675,9.503033771782299,9.596828026442903,9.815267894080526,9.837425355068218,9.861898150640432,9.937792681982383,9.873422972346068,9.975094949507742,10.074779169157841,10.0,1
0.0,2.5157855868726138,3.4400260469663735,4.309689697850334,4.753069405902245,5.083220267318385,5.53784426136797,5.810883870830645,6.150977852035707,6.407452369185485,6.943777045306847,6.852456460639811,6.789768017661736,7.293436600204057,7.278250144011383,7.445758395909744,7.615562327735654,7.732231330359441,7.938895104322328,7.799968185438329,8.117212095303591,8.263171761024454,8.346876170223402,8.453958950673758,8.373309296730849,8.463381049523,8.780373110368688,8.765494028167955,9.028557570730582,8.862604828564445,8.979356221001044,9.08006113642478,9.161280741332723,9.082257402707071,9.29444354241192,9.284094694905182,9.320882974674193,9.421145682468993,9.496769541523962,9.521203869610861,9.386878048802245,9.58211018672383,9.66790615290838,9.67174098021148,9.606479704311322,9.73436146726474,9.932961735134379,10.071590417108697,10.171484974601913,10.0,1
0.0,2.326550286753337,3.4827255124759784,4.171527476168486,4.761560291555095,5.158569515134611,5.386555521472265,5.721834007359225,5.980820382775161,6.3766194573085135,6.4089728529333225,6.972172211901644,7.053459534608758,7.175692829536291,7.324968377543489,7.429739534405426,7.319287941802152,7.633419827073007,7.912268235264229,7.894063748580534,8.074385994323395,8.069688626020461,8.270666813495733,8.447343186846922,8.537032411378872,8.44872250505028,8.69531731296872,8.705906442253983,8.936567886582987,8.926656851969355,8.737938184679926,8.924196827247092,9.306572077102672,9.193705805281068,9.143414362021748,9.366136336585008,9.420606655029918,9.509224414964573,9.43694383844747,9.361367655541395,9.562102072017439,9.700310853171874,9.66768549354759,9.721501803752842,9.883449769990547,9.764007133225288,9.855246589019037,10.042926955253462,9.890541860427804,10.0,1
0.0,2.433878113606576,3.6064522655241835,4.333493681898959,4.7165933819351125,5.351300785152196,5.6055552526530255,6.06754157445453,6.168880436150911,6.5054801248204015,6.611257707535059,6.945458345599926,6.969032119455646,7.137356921171122,7.379793636784592,7.433108519036642,7.299241194282967,7.881208487779404,7.948721620555671,8.139286656385616,8.181075452637312,8.320258515179946,8.236601341919805,8.309137465832979,8.547402660422726,8.385590804412582,8.586455807743468,8.693458808117374,8.99630279561727,8.780817579125527,8.831522146432567,9.086995033784124,9.047143078345496,9.263486387496291,9.215044702386741,9.349256038160261,9.24994912403545,9.488329030872857,9.34320037868118,9.486410256644493,9.611064685656306,9.64443524974207,9.544278034497028,9.616201759501322,9.728582251903411,9.766728542492372,9.881009374819826,9.998350222102756,9.900906075715561,10.0,1
0.0,2.36282180991765,3.6860100302947525,4.024566582752511,4.995922457377688,5.378183711729788,5.726667130949775,5.976568463124041,6.099566470140859,6.403162179783185,6.743725669737961,6.869996041607337,6.972709411511071,7.371730606842543,7.311314204360816,7.408010059938347,7.750735942595294,7.6648929258684255,7.885603688524009,7.873700504622945,8.124145515925225,8.106724812809626,8.355317608334657,8.221858472246995,8.364847888689365,8.689356834260241,8.591251290022974,8.680202558102248,8.85715777487281,8.923749727531957,9.125079077192568,9.057536065721274,9.159564341250292,9.137077431004164,9.139141987114513,9.31419394861445,9.301942239585083,9.367640273224122,9.362189391759646,9.321489963470988,9.484754131318988,9.569065273715387,9.936477799281226,9.706910230400906,9.695514471826149,9.749653573703243,9.952120941487005,9.786033534522621,9.823413809734253,10.0,1
0.0,2.1271355321365726,3.5512313556595307,4.218153406033596,5.133949257049372,5.185789849985684,5.6757684146222,5.805249844500632,6.035691279364252,6.376323704172684,6.6403202593244375,6.774822735619811,6.974245414664893,7.305218143753319,7.36394768276421,7.50250182238954,7.830306304758022,7.723096943103486,7.7668450632991695,8.088313338161674,8.092617744174278,7.937433956382262,8.329547812655731,8.316440593431835,8.423119720924372,8.386770158945287,8.76157767351894,8.536955332589267,8.791590391034754,8.756499562367244,8.977167104588183,9.13893096723216,9.107606853136087,9.122603896921214,9.23288090133309,9.22535340908196,9.377154767857016,9.365537027013877,9.47829845690546,9.558794651249778,9.595620049087872,9.71398059446336,9.702375769384734,9.483813962001106,9.812627979828621,9.795864479240265,10.038728643897635,9.830883816835643,9.925543412068166,10.0,1
0.0,2.2758445960273272,3.4320735797991135,4.1712003891027525,4.619166699453432,5.11180573652499,5.713409173970804,5.738777677047532,6.313611386805626,6.512929700443762,6.560993089408018,6.781899860115381,7.044682504112509,7.274989670393738,7.32907274337258,7.566640274966148,7.466743288152816,7.814235016190259,7.886651906834818,7.93358510329236,8.201618894945627,8.142259232801823,8.23588326771304,8.37901055415754,8.664872629792844,8.555059998898576,8.828705153850157,8.914618671590402,8.874442639505713,8.81623944327184,9.014046713153713,8.916600306279133,9.008610506075332,9.225216642466007,9.199720043246723,9.197132695594165,9.204399934674731,9.318316993431603,9.567628150274246,9.661285313986188,9.495024792723807,9.676020348456944,9.686630257547225,9.657326067893996,9.720131702287462,9.90900497742305,9.94396779813362,9.983998234061382,9.842661941770295,10.0,1
0.0,2.425236095574131,3.5961873981873236,4.306873994966377,4.755418863678002,5.3116259777633115,5.3566137588306475,5.888496099488583,6.165244825721905,6.406680547013857,6.725297346333386,6.879652879970134,7.027361632009682,7.287321081323168,7.315984955849784,7.408805455192427,7.625611980952992,7.630521461948269,7.796383036417646,7.83975244638389,8.098754361919346,8.275731173673345,8.06766112802052,8.352246497578644,8.671284392666177,8.75344265826553,8.636653503004668,8.722064726554896,8.812059195177776,8.834495883388215,8.804651793090555,9.002745460082908,9.15398741842824,9.046174503119632,9.059628662411958,9.203468773609915,9.133952860455754,9.455641531661582,9.56577365033764,9.428370532290481,9.472060174312343,9.479518807255332,9.76457667285451,9.717830844125652,9.68081262674257,9.940668403704528,10.001392042363777,9.848801246088026,10.05164007510499,10.0,1
0.0,2.1286918674672712,3.6276661328080175,4.3346212818044165,4.8500411223352,5.363307493013222,5.634092901342833,5.9543579766885415,6.235526665158389,6.323294912768039,6.624971910593644,6.767649268077354,7.087102080974777,7.127356766995203,7.346255324837339,7.4228799805506025,7.5367263695788544,7.834502422461205,7.922389545001268,7.8397690926913075,8.113853063332456,8.150779684824768,8.261257431295236,8.147042207376355,8.471661358379531,8.576678596491382,8.5515345788568,8.82919199689033,8.755203435633753,8.928143051141936,8.897629285538011,8.97994581467991,9.072518970687272,9.30289002163928,9.42368302201358,9.461442919798543,9.43057112486696,9.400685689610192,9.331224112771832,9.39679861572339,9.407138395895313,9.617246752505507,9.590153463266274,9.614244923579419,9.727516615305557,9.88235036753137,9.76258731925445,10.047845710320294,10.155491854675368,10.0,1
0.0,2.4128121618666243,3.5412220898747626,4.285757759785842,4.557039677595255,5.381517239634504,5.530927446471856,5.770315887069159,6.0811514898549195,6.499292482688882,6.681341889460734,6.951656986909314,7.020125369762207,7.085515500703719,7.4674061304173875,7.552106859355118,7.867802327987072,7.837551723348456,7.7515235166516,7.906315059999721,8.092054222324778,8.14832859189846,8.460613341101363,8.492328376759401,8.430202039160786,8.562452411172828,8.799466227779561,8.883132146343183,8.966736832386859,8.702831458439949,8.936115725475291,9.082906717242288,9.05539159797193,9.006938985097982,9.16001285962187,9.35491190987465,9.32623259594621,9.506457980675485,9.55912296652188,9.342736070135102,9.6621496942067,9.597102221946171,9.696105075719569,9.850109314723966,9.67496937082584,9.670220369731064,9.781572115677717,9.760162388184929,10.02397623400374,10.0,1
0.0,2.41660948351882,3.5573310470456057,4.30898666162923,4.753337205878774,5.213408785210795,5.659449002348086,6.057536573473254,6.058778966537121,6.416902600213867,6.643131292384579,6.858054093245963,7.1843736665760956,7.134533456990167,7.461697497262298,7.449191372712769,7.705433058185593,7.695859978964371,7.836127540343807,8.021488739364521,8.006773885861556,8.314167480336721,8.257814687528452,8.452780357831987,8.540508261370313,8.690774566556959,8.745999635474606,8.784866152736193,8.96233836204445,8.815256845634226,8.913110119271739,9.005139501798972,9.080625209437198,9.20097384181076,9.26995464821614,9.277915889641404,9.361656332452625,9.371506567907907,9.558854420272988,9.718287425301478,9.648094591394935,9.814247550962564,9.791402927398664,9.688400788837319,9.759165272285742,9.743572186783453,9.965162941260337,9.959707717453288,9.915813206750327,10.0,1
0.0,2.2763802755700087,3.6240100892189933,4.301763281192157,4.65859351266077,5.0863153070299925,5.544118281897452,5.673495226457008,6.288458107370051,6.566896646583186,6.579498557622293,6.799248565650244,7.0695273808988786,7.291076051205723,7.32116852481985,7.49460962428981,7.626833264255228,7.8991477298414745,7.865261621935359,7.888276636256442,8.008750634891635,8.198940730414655,8.304631307685874,8.260900845209004,8.506275521011213,8.468091403747913,8.613180543466191,8.801361607130678,8.794755428661091,8.780172481049968,9.108170641237143,9.080336279166687,9.11387747442997,9.158165568536882,9.38594140590612,9.368932460463231,9.4434946537671,9.548062951493593,9.49835760569459,9.375913195400642,9.660060382903776,9.600445621327182,9.599173751481656,9.795527726168416,9.721276873974704,9.841097609902835,9.877337908442753,10.017779955226185,9.745155686359594,10.0,1
0.0,2.339443468070493,3.483502894819759,4.264766520986435,4.8530992132905535,5.219707177662533,5.5699656802891475,5.888195533871929,6.280478961675235,6.411520977259,6.606098468211423,6.788416078774347,6.984286870749734,7.12853888168043,7.19355429754603,7.426448251309067,7.665147689234634,7.835273626629514,7.950907075304938,8.120672106777395,7.9552873970191005,7.930966126972073,8.334510976447099,8.46892223373358,8.493570003833613,8.543152574415478,8.573428732112081,8.752017731102352,8.770782115725696,8.854839942436922,8.95538522983457,9.20432334582491,9.13636654232303,9.068454065655262,9.331936326487694,9.361521079662923,9.306465625148354,9.297589376262149,9.443072851847443,9.550333466057799,9.56561577986023,9.618650458412045,9.679623004262243,9.683046379449696,9.71981513790002,9.710385658277822,9.777861892320692,9.810432373080053,9.9468535001875,10.0,1
0.0,2.452620312625547,3.4220351412567855,4.189410377882543,4.860940141905703,5.397381413378251,5.4723221788169365,5.877763559992908,6.260139346533815,6.397559601734315,6.402288621872181,6.808269853647663,7.015349892603559,7.281546382812034,7.328371452297763,7.506445771018328,7.568676178385236,7.75655016443597,7.7442779162585245,8.036021256136154,8.26358821379673,8.196703187403397,8.320611158846209,8.298667141944158,8.386872210634964,8.46425278508448,8.733583727835114,8.652770820704207,8.971010764705532,8.862263932050535,8.773030307544609,9.086201368919788,9.179904716544668,9.279761033848628,9.240468951864365,9.205112338283161,9.266773652392954,9.298979533691227,9.435985274962258,9.621836241033119,9.517752782568849,9.452311800252575,9.601522132242918,9.780848475946414,9.950129788578918,9.957109535754,10.034030129311315,9.958524757848926,9.866793976018752,10.0,1
0.0,2.396909097252097,3.457496968066187,4.191689386535797,4.632575766257799,5.153882650561249,5.466835652385212,5.856983279789657,6.193905734490932,6.502108891644371,6.449531509820905,6.735883730161194,7.0149991981954765,7.210668454069771,7.459453281788581,7.518297374333775,7.64423274732636,7.800140730255617,7.713955180803253,7.973729966363192,8.133594207902002,8.099092125938851,8.19826887579629,8.277727037698138,8.511548905442327,8.48602633029753,8.727925607392855,8.585247238001426,8.619025549651228,8.854230272198853,9.1092395338258,9.095872227679624,9.003200716874355,9.181663723627109,9.408873084599255,9.402632724467715,9.3565736298783,9.455530425392514,9.453167396177003,9.531216631609226,9.473119986425194,9.661751393628787,9.644755411696234,9.83067849922359,9.778383852890707,9.797953691861332,9.850097062163051,9.758243464503389,9.929994265967695,10.0,1
